Tempo_fs,Temp_K,E_pot_eV,E_kin_eV,E_tot_eV
1194.000,2766882686917.05,-71091.38693,45063538602.05876,45063467510.67183
1195.000,2767401699375.56,-53856.99368,45071991630.46847,45071937773.47478
1196.000,2768047856748.43,-87060.43597,45082515436.86365,45082428376.42768
1197.000,2769250018723.89,-46845.07668,45102094753.63161,45102047908.55492
1198.000,2771023423429.58,-84399.47540,45130977760.41385,45130893360.93845
1199.000,2771705337645.64,-71649.69287,45142083929.73007,45142012280.03720
1200.000,2771803250654.44,-68417.18065,45143678614.85085,45143610197.67020
1201.000,2771665231976.78,-79729.82736,45141430738.55370,45141351008.72634
1202.000,2771402536313.01,-94442.57405,45137152278.81251,45137057836.23846
1203.000,2771024339175.05,-93246.78738,45130992674.93537,45130899428.14799
1204.000,2770573448728.82,-60139.88501,45123649133.00469,45123588993.11967
1205.000,2771297790994.29,-89891.98611,45135446317.53852,45135356425.55241
1206.000,2775139453637.81,-82912.23030,45198014533.26048,45197931621.03017
1207.000,2778121773427.48,-66145.03837,45246586843.03021,45246520697.99184
1208.000,2778409638656.65,-76822.58154,45251275233.30000,45251198410.71846
1209.000,2778117864901.33,-89805.29210,45246523185.82488,45246433380.53278
1210.000,2777695637215.27,-90039.96612,45239646467.22763,45239556427.26151
1211.000,2777597867134.96,-83024.60082,45238054109.94808,45237971085.34726
1212.000,2783481708528.68,22351.82384,45333882789.28752,45333905141.11136
1213.000,2793556242875.05,-91218.25439,45497964255.24995,45497873036.99557
1214.000,2794457011092.83,-68414.28200,45512634845.92775,45512566431.64574
1215.000,2796928361286.00,-68198.46496,45552885119.40544,45552816920.94048
1216.000,2798041205895.81,-49639.75329,45571009746.18106,45570960106.42777
1217.000,2798382941892.38,-88929.50502,45576575516.40551,45576486586.90049
1218.000,2799570688704.44,-93056.73405,45595920056.94842,45595827000.21436
1219.000,2799756627741.26,-93108.18791,45598948400.36288,45598855292.17497
1220.000,2798319713958.67,-43266.52855,45575545738.58187,45575502472.05332
1221.000,2799186908164.44,-50826.81541,45589669517.57401,45589618690.75860
1222.000,2799214392662.67,-90119.57217,45590117150.84473,45590027031.27255
1223.000,2801937045908.04,-93177.32015,45634460335.39780,45634367158.07765
1224.000,2804937985629.59,-64216.68548,45683335903.42398,45683271686.73850
1225.000,2804488467839.70,-77640.11799,45676014717.60974,45675937077.49175
1226.000,2804824090706.61,-73260.68120,45681480924.79315,45681407664.11195
1227.000,2804858153608.95,-102592.71402,45682035698.91546,45681933106.20144
1228.000,2805208908421.67,-81215.87102,45687748356.38285,45687667140.51183
1229.000,2805736515010.74,-70647.87156,45696341355.28583,45696270707.41428
1230.000,2806572561443.44,-37106.40287,45709957838.14993,45709920731.74706
1231.000,2807439616165.17,-89120.37150,45724079345.39977,45723990225.02827
1232.000,2807279722268.46,-90075.61154,45721475192.78388,45721385117.17234
1233.000,2807788446719.30,-87467.44615,45729760662.94027,45729673195.49413
1234.000,2808567752973.65,-61831.22742,45742453032.45836,45742391201.23093
1235.000,2808427875004.54,-101051.80497,45740174874.33828,45740073822.53331
1236.000,2808023328042.23,-91587.27295,45733586117.34526,45733494530.07231
1237.000,2808450255915.44,-108757.50872,45740539386.73598,45740430629.22726
1238.000,2809046771193.20,-102983.01980,45750254684.52324,45750151701.50343
1239.000,2807735027763.39,-84857.14405,45728890641.52833,45728805784.38428
1240.000,2805745388680.92,-62833.73249,45696485878.57211,45696423044.83961
1241.000,2805630682620.91,-54371.09995,45694617689.15173,45694563318.05178
1242.000,2806402551594.13,-88015.04750,45707188929.49928,45707100914.45178
1243.000,2807624860934.27,-108674.92828,45727096381.44633,45726987706.51806
1244.000,2808479205726.80,-103392.47228,45741010885.20161,45740907492.72933
1245.000,2808730459060.39,-91627.40767,45745102986.52220,45745011359.11453
1246.000,2808844162887.13,-102047.60829,45746954852.81553,45746852805.20724
1247.000,2808562127178.52,-81039.32092,45742361406.51512,45742280367.19420
1248.000,2808084035920.46,-78747.39892,45734574851.64418,45734496104.24525
1249.000,2808627810263.42,-43045.92841,45743431170.78305,45743388124.85464
1250.000,2812953353392.46,5431.99320,45813880229.10120,45813885661.09441
1251.000,2818001700523.15,-85910.24651,45896101418.62836,45896015508.38184
1252.000,2817915789771.07,-76720.73426,45894702211.31429,45894625490.58003
1253.000,2817316745352.71,-81732.83795,45884945722.03538,45884863989.19743
1254.000,2816832002857.64,-76301.27616,45877050840.10136,45876974538.82520
1255.000,2816948029270.39,-95669.80663,45878940533.78242,45878844863.97580
1256.000,2816963038982.26,-85598.24677,45879184993.27228,45879099395.02551
1257.000,2817382634183.01,-74326.42701,45886018837.22810,45885944510.80108
1258.000,2817469660533.07,-68869.58089,45887436214.01235,45887367344.43146
1259.000,2816865989787.46,-74876.39076,45877604376.87787,45877529500.48711
1260.000,2816764672799.56,-93242.43589,45875954251.98586,45875861009.54996
1261.000,2816077440078.15,-102294.39858,45864761461.47968,45864659167.08110
1262.000,2815169404621.13,-77385.43593,45849972511.06156,45849895125.62563
1263.000,2815044107717.37,-95567.53111,45847931831.17070,45847836263.63960
1264.000,2814322870656.81,-95228.58798,45836185220.34642,45836089991.75844
1265.000,2813889445822.16,-97813.59259,45829126136.54082,45829028322.94823
1266.000,2814123671274.73,-78780.21842,45832940908.94645,45832862128.72803
1267.000,2864469387274.07,338623.66915,46652909217.36514,46653247841.03429
1268.000,3044310708881.39,-85439.03869,49581940642.08613,49581855203.04744
1269.000,3044029001699.12,-103992.86292,49577352546.41357,49577248553.55066
1270.000,3043416205015.58,-64234.17326,49567372077.37002,49567307843.19676
1271.000,3043682902977.03,-106182.24031,49571715721.55039,49571609539.31008
1272.000,3044111686166.49,-97812.35691,49578699208.02115,49578601395.66424
1273.000,3043700004985.27,-71887.58276,49571994257.75729,49571922370.17453
1274.000,3043847397709.35,-57776.81121,49574394806.84544,49574337030.03423
1275.000,3045147128281.09,-85878.76580,49595563199.37206,49595477320.60625
1276.000,3045559995050.93,-56231.38395,49602287459.02647,49602231227.64252
1277.000,3045482724223.57,-94435.98326,49601028968.04383,49600934532.06058
1278.000,3045705909069.94,-79581.62898,49604663924.80860,49604584343.17962
1279.000,3047020954717.14,-77777.03831,49626081750.20683,49626003973.16853
1280.000,3048644750170.88,-68601.44863,49652528107.85598,49652459506.40736
1281.000,3049185502493.04,-93619.93196,49661335208.08447,49661241588.15250
1282.000,3049173832126.97,-82727.92109,49661145135.69920,49661062407.77811
1283.000,3048183769196.27,-87629.28941,49645020223.96832,49644932594.67891
1284.000,3047331881495.66,-87437.47338,49631145738.26555,49631058300.79218
1285.000,3046842738743.68,-92573.98014,49623179190.42810,49623086616.44796
1286.000,3046013996526.86,-90779.03356,49609681669.53376,49609590890.50020
1287.000,3046149011367.92,-64546.07889,49611880623.08204,49611816077.00315
1288.000,3045917983457.27,-77547.96399,49608117928.25615,49608040380.29216
1289.000,3044395351498.33,-44421.96921,49583319195.59478,49583274773.62557
1290.000,3043779956666.12,-95305.00643,49573296411.14207,49573201106.13564
1291.000,3043522216131.63,-104152.43813,49569098654.37417,49568994501.93604
1292.000,3043978134859.10,-105302.08213,49576524090.68624,49576418788.60411
1293.000,3044840833338.64,-102941.12956,49590574648.88960,49590471707.76004
1294.000,3044679523711.61,-80017.53072,49587947438.62202,49587867421.09130
1295.000,3044301903194.37,-86570.62919,49581797226.02496,49581710655.39577
1296.000,3045288751585.84,-85729.81190,49597869783.34506,49597784053.53316
1297.000,3046648275393.76,-87892.92151,49620012013.62039,49619924120.69888
1298.000,3047141078053.55,-94780.57698,49628038169.47708,49627943388.90011
1299.000,3047252015827.33,-101077.29113,49629844985.74550,49629743908.45437
1300.000,3047437507062.85,-64055.80630,49632866035.93011,49632801980.12380
1301.000,3047086586752.92,-91552.04169,49627150683.05020,49627059131.00851
1302.000,3046454181986.08,-81533.72578,49616850861.97103,49616769328.24525
1303.000,3045509943902.01,-70455.65341,49601472288.25978,49601401832.60637
1304.000,3045817793930.81,-43846.64428,49606486166.05154,49606442319.40726
1305.000,3047410052586.69,-103516.87661,49632418891.62137,49632315374.74476
1306.000,3048390185945.08,-79872.07554,49648382082.84734,49648302210.77180
1307.000,3049260731599.98,-81925.15232,49662560446.06806,49662478520.91574
1308.000,3049715489725.74,-69043.55207,49669966979.94530,49669897936.39323
1309.000,3049932989954.15,-102394.68119,49673509352.73372,49673406958.05253
1310.000,3049910048588.76,-87596.24890,49673135712.35145,49673048116.10255
1311.000,3050120924451.17,-106216.34216,49676570195.71820,49676463979.37604
1312.000,3050246555946.16,-91932.63696,49678616325.01408,49678524392.37712
1313.000,3051174788557.86,-68378.81807,49693734221.52878,49693665842.71070
1314.000,3052243695399.45,-88477.20129,49711143244.66733,49711054767.46603
1315.000,3053017041217.52,-60094.11173,49723738538.02393,49723678443.91220
1316.000,3054541533485.19,-65759.17057,49748567569.07672,49748501809.90615
1317.000,3055687915408.32,-94083.64886,49767238409.83556,49767144326.18670
1318.000,3055869522696.07,-97282.58137,49770196203.11694,49770098920.53557
1319.000,3055399188632.26,-82177.31264,49762535987.76318,49762453810.45054
1320.000,3056742424862.73,-72038.31648,49784412946.26583,49784340907.94935
1321.000,3058701159084.39,-86090.44394,49816314369.34613,49816228278.90219
1322.000,3060114676215.47,-85395.29519,49839335975.61179,49839250580.31660
1323.000,3061548279741.56,-87782.46688,49862684724.05827,49862596941.59140
1324.000,3061739887456.48,-101690.41298,49865805391.84034,49865703701.42735
1325.000,3061718414658.69,-98785.02427,49865455669.65775,49865356884.63348
1326.000,3061822506056.77,-63318.08449,49867150980.68690,49867087662.60242
1327.000,3062010709773.68,-61930.01355,49870216208.38970,49870154278.37616
1328.000,3061088467205.31,-109677.45949,49855195870.23914,49855086192.77966
1329.000,3059515294208.86,-98715.52686,49829573988.11581,49829475272.58895
1330.000,3056798357653.68,-59763.65704,49785323909.89144,49785264146.23441
1331.000,3055597945364.12,-95754.38405,49765773089.82782,49765677335.44377
1332.000,3055528311335.57,-83954.12505,49764638977.51138,49764555023.38632
1333.000,3056104145794.34,-79257.44954,49774017451.88033,49773938194.43079
1334.000,3056532807425.66,-60423.08420,49780998958.56345,49780938535.47926
1335.000,3061519973439.86,61218.47361,49862223706.27637,49862284924.74997
1336.000,3067418895140.72,-42388.60038,49958297994.87340,49958255606.27302
1337.000,3063627988791.25,-110286.11405,49896556434.44373,49896446148.32967
1338.000,3063639647762.49,-90877.37245,49896746321.24418,49896655443.87173
1339.000,3063548659706.72,-71106.29936,49895264421.13215,49895193314.83279
1340.000,3063606687389.18,-87409.88582,49896209503.74122,49896122093.85540
1341.000,3063890021454.40,-111571.62558,49900824096.05680,49900712524.43121
1342.000,3063973511112.87,-103069.70381,49902183871.61406,49902080801.91025
1343.000,3063799430959.32,-76167.12414,49899348670.91824,49899272503.79410
1344.000,3063844519169.48,-93133.95652,49900083011.52061,49899989877.56409
1345.000,3064243793272.10,-106502.19105,49906585890.74316,49906479388.55211
1346.000,3064707626053.54,-74969.25647,49914140221.30807,49914065252.05160
1347.000,3064245943487.24,-75116.08408,49906620910.76887,49906545794.68478
1348.000,3063036344074.57,-109896.49126,49886920462.28824,49886810565.79698
1349.000,3065879064392.44,-76220.55528,49933219149.75510,49933142929.19981
1350.000,3068303202784.26,-86852.22461,49972700496.22237,49972613643.99776
1351.000,3067747588400.61,-97717.21244,49963651341.24961,49963553624.03717
1352.000,3067880669431.38,-96386.74939,49965818799.30471,49965722412.55532
1353.000,3068506684491.63,-72211.02099,49976014552.80240,49975942341.78141
1354.000,3069094161448.68,-90081.05313,49985582645.68085,49985492564.62772
1355.000,3068671378287.86,-77453.87403,49978696880.20251,49978619426.32848
1356.000,3068193016846.90,-106261.22207,49970905924.92922,49970799663.70715
1357.000,3068132646630.17,-93111.21301,49969922690.03998,49969829578.82697
1358.000,3067156815809.84,-99413.05600,49954029573.19445,49953930160.13844
1359.000,3067153403969.54,-15718.68473,49953974005.38968,49953958286.70494
1360.000,3068939774917.13,-80957.53792,49983068190.16847,49982987232.63055
1361.000,3069964562896.29,-71545.24666,49999758660.23281,49999687114.98615
1362.000,3072033801967.29,-30012.32724,50033459848.64748,50033429836.32023
1363.000,3073519419961.64,-99281.80676,50057655743.96062,50057556462.15387
1364.000,3073249447511.35,-97558.59870,50053258768.98486,50053161210.38616
1365.000,3072330050918.88,-74246.87095,50038284782.54468,50038210535.67372
1366.000,3072258933741.66,-97499.33268,50037126514.55020,50037029015.21752
1367.000,3072832207527.24,-91069.69340,50046463283.86396,50046372214.17056
1368.000,3072633768696.92,-98357.60995,50043231359.38354,50043133001.77359
1369.000,3072006403523.87,-102820.49467,50033013616.93027,50032910796.43560
1370.000,3071970216154.09,-90698.52434,50032424242.12860,50032333543.60426
1371.000,3072403129291.43,-76419.09788,50039474992.04578,50039398572.94791
1372.000,3071172904067.12,-66002.17601,50019438616.03788,50019372613.86187
1373.000,3069148242494.03,-57011.64358,49986463450.38075,49986406438.73717
1374.000,3068423016680.32,-93218.76595,49974651875.71375,49974558656.94779
1375.000,3068257167094.06,-75315.31813,49971950724.24529,49971875408.92716
1376.000,3067226397470.71,-38107.58811,49955162832.61153,49955124725.02341
1377.000,3066547915866.72,-93094.79510,49944112569.40492,49944019474.60983
1378.000,3066319220657.68,-95609.67868,49940387866.71708,49940292257.03840
1379.000,3065493715343.56,-100392.24574,49926943064.46185,49926842672.21611
1380.000,3063033080809.23,-77104.75545,49886867314.28725,49886790209.53180
1381.000,3061379200708.44,-104363.11502,49859930975.38229,49859826612.26727
1382.000,3061426447513.89,-97253.64795,49860700472.49579,49860603218.84783
1383.000,3061391999677.88,-86717.79911,49860139429.05330,49860052711.25419
1384.000,3061474323154.95,-83173.06287,49861480211.30058,49861397038.23770
1385.000,3061664096330.89,-80008.17173,49864571000.39697,49864490992.22523
1386.000,3061840348861.50,-61838.00836,49867441582.06436,49867379744.05600
1387.000,3063654919016.89,-47271.77829,49896995040.41296,49896947768.63467
1388.000,3066324805186.07,-85478.38907,49940478820.55910,49940393342.17004
1389.000,3066593935061.44,-102793.67679,49944862072.72414,49944759279.04736
1390.000,3066696861211.43,-93810.77645,49946538405.64391,49946444594.86747
1391.000,3067852361994.74,-57034.13756,49965357763.03817,49965300728.90061
1392.000,3066788119421.23,-83964.66885,49948024705.68813,49947940741.01928
1393.000,3065541851094.23,-85974.27949,49927727039.60795,49927641065.32846
1394.000,3066439188847.12,-73952.02069,49942341759.14675,49942267807.12607
1395.000,3062886309148.55,-29359.24993,49884476880.30606,49884447521.05613
1396.000,3060318447736.14,-86482.07521,49842654752.30979,49842568270.23458
1397.000,3060113197805.93,-69234.09289,49839311897.11870,49839242663.02581
1398.000,3059999489712.02,-77365.66659,49837459961.32708,49837382595.66049
1399.000,3060032131959.65,-91761.56164,49837991597.59520,49837899836.03356
1400.000,3060133449793.04,-92556.50050,49839641736.25770,49839549179.75719
